Contig accession,Feature name,Feature,Begin,End,Strand,Length
PPYXA570.00005,PPYXA570_00407,CDS,67138,67803,+,666
PPYXA570.00005,PPYXA570_00408,CDS,68284,71793,+,3510
PPYXA570.00005,PPYXA570_00409,CDS,71954,75094,+,3141
PPYXA570.00005,PPYXA570_00410,CDS,75217,76404,+,1188
PPYXA570.00005,PPYXA570_00411,CDS,76946,78715,-,1770
PPYXA570.00005,PPYXA570_00412,CDS,78866,79540,+,675
PPYXA570.00005,PPYXA570_00413,CDS,79540,80970,+,1431
PPYXA570.00005,PPYXA570_00414,CDS,81030,81947,+,918
PPYXA570.00005,PPYXA570_00415,CDS,81944,82660,+,717
PPYXA570.00005,PPYXA570_00416,CDS,82660,83388,+,729
PPYXA570.00005,PPYXA570_00417,CDS,83495,84451,-,957
PPYXA570.00005,PPYXA570_00418,CDS,84990,85805,+,816
PPYXA570.00005,PPYXA570_00419,CDS,85952,86773,+,822
PPYXA570.00005,PPYXA570_00420,CDS,86887,87006,+,120
PPYXA570.00005,PPYXA570_00421,CDS,87453,89000,-,1548
PPYXA570.00005,PPYXA570_00422,CDS,89239,89934,-,696
PPYXA570.00005,PPYXA570_00423,CDS,90128,90874,+,747
PPYXA570.00005,PPYXA570_00424,rRNA,92267,92361,+,95
PPYXA570.00006,PPYXA570_00425,tRNA,22,97,+,76
PPYXA570.00006,PPYXA570_00426,tRNA,127,200,+,74
PPYXA570.00006,PPYXA570_00427,tRNA,226,302,+,77
PPYXA570.00006,PPYXA570_00428,tRNA,316,391,+,76
PPYXA570.00006,PPYXA570_00429,tRNA,396,481,+,86
PPYXA570.00006,PPYXA570_00430,tRNA,584,658,+,75
PPYXA570.00006,PPYXA570_00431,tRNA,663,738,+,76
PPYXA570.00006,PPYXA570_00432,tRNA,751,831,+,81
PPYXA570.00006,PPYXA570_00433,tRNA,842,916,+,75
PPYXA570.00006,PPYXA570_00434,tRNA,922,998,+,77
PPYXA570.00006,PPYXA570_00435,tRNA,1011,1090,+,80
PPYXA570.00006,PPYXA570_00436,tRNA,1098,1174,+,77
PPYXA570.00006,PPYXA570_00437,tRNA,1183,1253,+,71
PPYXA570.00006,PPYXA570_00438,CDS,1389,1943,-,555
PPYXA570.00006,PPYXA570_00439,CDS,2057,3343,-,1287
PPYXA570.00006,PPYXA570_00440,CDS,3556,6366,-,2811
PPYXA570.00006,PPYXA570_00441,CDS,6477,7487,-,1011
PPYXA570.00006,PPYXA570_00442,CDS,7535,8233,-,699
PPYXA570.00006,PPYXA570_00443,CDS,8261,10069,-,1809
PPYXA570.00006,PPYXA570_00444,CDS,10254,11399,-,1146
PPYXA570.00006,PPYXA570_00445,CDS,11403,12863,-,1461
PPYXA570.00006,PPYXA570_00446,CDS,12853,12993,-,141
PPYXA570.00006,PPYXA570_00447,CDS,13202,13699,-,498
PPYXA570.00006,PPYXA570_00448,CDS,13864,14340,-,477
PPYXA570.00006,PPYXA570_00449,CDS,14571,15197,+,627
PPYXA570.00006,PPYXA570_00450,CDS,15301,17943,-,2643
PPYXA570.00006,PPYXA570_00451,CDS,18157,18918,+,762
PPYXA570.00006,PPYXA570_00452,CDS,18965,19483,+,519
PPYXA570.00006,PPYXA570_00453,CDS,19698,20900,+,1203
PPYXA570.00006,PPYXA570_00454,CDS,21122,22174,+,1053
PPYXA570.00006,PPYXA570_00455,CDS,22301,23257,-,957
PPYXA570.00006,PPYXA570_00456,CDS,23532,24500,-,969
PPYXA570.00006,PPYXA570_00457,CDS,24644,25117,+,474
PPYXA570.00006,PPYXA570_00458,CDS,25204,25836,+,633
PPYXA570.00006,PPYXA570_00459,CDS,25871,27517,+,1647
PPYXA570.00006,PPYXA570_00460,CDS,27501,27995,-,495
PPYXA570.00006,PPYXA570_00461,CDS,28166,29002,+,837
PPYXA570.00006,PPYXA570_00462,CDS,29229,30983,-,1755
PPYXA570.00006,PPYXA570_00463,CDS,31155,32186,-,1032
PPYXA570.00006,PPYXA570_00464,CDS,32207,34540,-,2334
PPYXA570.00006,PPYXA570_00465,CDS,35062,35409,+,348
PPYXA570.00006,PPYXA570_00466,tRNA,35483,35554,+,72
PPYXA570.00006,PPYXA570_00467,CDS,35648,36820,-,1173
PPYXA570.00006,PPYXA570_00468,CDS,36958,37671,-,714
PPYXA570.00006,PPYXA570_00469,CDS,37825,38154,+,330
PPYXA570.00006,PPYXA570_00470,CDS,38426,38650,-,225
PPYXA570.00006,PPYXA570_00471,CDS,38751,38915,+,165
PPYXA570.00006,PPYXA570_00472,CDS,38835,39650,-,816
PPYXA570.00006,PPYXA570_00473,CDS,39829,40107,+,279
PPYXA570.00006,PPYXA570_00474,CDS,40108,40302,+,195
PPYXA570.00006,PPYXA570_00475,CDS,40436,40951,+,516
PPYXA570.00006,PPYXA570_00476,CDS,40961,41233,+,273
PPYXA570.00006,PPYXA570_00477,CDS,41230,41481,+,252
PPYXA570.00006,PPYXA570_00478,CDS,41711,41950,+,240
PPYXA570.00006,PPYXA570_00479,CDS,42051,42998,+,948
PPYXA570.00006,PPYXA570_00480,CDS,43009,43902,+,894
PPYXA570.00006,PPYXA570_00481,CDS,43899,44102,+,204
PPYXA570.00006,PPYXA570_00482,CDS,44172,45185,+,1014
PPYXA570.00006,PPYXA570_00483,CDS,45151,46437,+,1287
PPYXA570.00006,PPYXA570_00484,CDS,46451,46645,+,195
PPYXA570.00006,PPYXA570_00485,CDS,46645,46854,+,210
PPYXA570.00006,PPYXA570_00486,CDS,46994,47527,+,534
PPYXA570.00006,PPYXA570_00487,CDS,47530,48507,+,978
PPYXA570.00006,PPYXA570_00488,CDS,49036,49275,+,240
PPYXA570.00006,PPYXA570_00489,CDS,49403,49888,+,486
PPYXA570.00006,PPYXA570_00490,CDS,49969,50955,-,987
PPYXA570.00006,PPYXA570_00491,CDS,51268,52413,-,1146
PPYXA570.00006,PPYXA570_00492,CDS,52443,52631,+,189
PPYXA570.00006,PPYXA570_00493,CDS,52898,53635,+,738
PPYXA570.00006,PPYXA570_00494,CDS,54227,54688,+,462
PPYXA570.00006,PPYXA570_00495,CDS,54681,55646,+,966
PPYXA570.00006,PPYXA570_00496,CDS,55672,56343,+,672
PPYXA570.00006,PPYXA570_00497,CDS,56382,56552,+,171
PPYXA570.00006,PPYXA570_00498,CDS,56653,56892,+,240
PPYXA570.00006,PPYXA570_00499,CDS,56935,57819,+,885
PPYXA570.00006,PPYXA570_00500,CDS,57813,59501,+,1689
PPYXA570.00006,PPYXA570_00501,CDS,59502,60998,+,1497
PPYXA570.00006,PPYXA570_00502,CDS,60991,61821,+,831
PPYXA570.00006,PPYXA570_00503,CDS,61848,63107,+,1260
PPYXA570.00006,PPYXA570_00504,CDS,63134,64069,+,936
PPYXA570.00006,PPYXA570_00505,CDS,64069,64431,+,363
PPYXA570.00006,PPYXA570_00506,CDS,64400,64786,+,387
PPYXA570.00006,PPYXA570_00507,CDS,64783,65109,+,327
PPYXA570.00006,PPYXA570_00508,CDS,65096,65590,+,495
PPYXA570.00006,PPYXA570_00509,CDS,65590,66084,+,495
PPYXA570.00006,PPYXA570_00510,CDS,66081,66299,+,219
PPYXA570.00006,PPYXA570_00511,CDS,66315,67667,+,1353
PPYXA570.00006,PPYXA570_00512,CDS,67671,68117,+,447
PPYXA570.00006,PPYXA570_00513,CDS,68181,68600,+,420
PPYXA570.00006,PPYXA570_00514,CDS,68810,72289,+,3480
PPYXA570.00006,PPYXA570_00515,CDS,72293,72940,+,648
PPYXA570.00006,PPYXA570_00516,CDS,72947,73924,+,978
PPYXA570.00006,PPYXA570_00517,CDS,73926,74351,+,426
PPYXA570.00006,PPYXA570_00518,CDS,74344,74787,+,444
PPYXA570.00006,PPYXA570_00519,CDS,74784,75608,+,825
PPYXA570.00006,PPYXA570_00520,CDS,75605,76357,+,753
PPYXA570.00006,PPYXA570_00521,CDS,76372,76761,+,390
PPYXA570.00006,PPYXA570_00522,CDS,76778,77722,+,945
PPYXA570.00006,PPYXA570_00523,CDS,77736,78122,+,387
PPYXA570.00006,PPYXA570_00524,CDS,78141,78269,+,129
PPYXA570.00006,PPYXA570_00525,CDS,78287,78847,+,561
PPYXA570.00006,PPYXA570_00526,CDS,78804,79565,+,762
PPYXA570.00006,PPYXA570_00527,CDS,79565,79777,+,213
PPYXA570.00006,PPYXA570_00528,CDS,79865,80578,+,714
PPYXA570.00006,PPYXA570_00529,CDS,80568,80750,-,183
PPYXA570.00006,PPYXA570_00530,CDS,80884,83163,-,2280
PPYXA570.00006,PPYXA570_00531,CDS,83166,84272,-,1107
PPYXA570.00006,PPYXA570_00532,CDS,84598,84831,+,234
PPYXA570.00006,PPYXA570_00533,CDS,84854,85621,-,768
PPYXA570.00006,PPYXA570_00534,CDS,85779,86825,+,1047
PPYXA570.00006,PPYXA570_00535,CDS,87298,87723,-,426
PPYXA570.00006,PPYXA570_00536,CDS,87894,88067,-,174
PPYXA570.00006,PPYXA570_00537,CDS,88579,89676,-,1098
PPYXA570.00006,PPYXA570_00538,CDS,89705,90931,-,1227
PPYXA570.00006,PPYXA570_00539,CDS,90944,92563,-,1620
PPYXA570.00006,PPYXA570_00540,CDS,93429,93725,+,297
PPYXA570.00006,PPYXA570_00541,CDS,93981,94376,+,396
PPYXA570.00006,PPYXA570_00542,CDS,94511,94612,+,102
PPYXA570.00006,PPYXA570_00543,CDS,94853,94972,+,120
PPYXA570.00006,PPYXA570_00544,CDS,95526,96437,-,912
PPYXA570.00006,PPYXA570_00545,CDS,96601,97362,+,762
PPYXA570.00006,PPYXA570_00546,CDS,97573,98400,+,828
PPYXA570.00006,PPYXA570_00547,CDS,98417,99763,+,1347
PPYXA570.00006,PPYXA570_00548,CDS,99924,100937,+,1014
PPYXA570.00006,PPYXA570_00549,CDS,101032,101814,+,783
PPYXA570.00006,PPYXA570_00550,CDS,101878,102606,+,729
PPYXA570.00006,PPYXA570_00551,CDS,102882,103532,+,651
PPYXA570.00006,PPYXA570_00552,CDS,103805,104860,+,1056
PPYXA570.00006,PPYXA570_00553,CDS,104972,105970,-,999
PPYXA570.00006,PPYXA570_00554,CDS,106178,106411,+,234
PPYXA570.00006,PPYXA570_00555,CDS,106540,107355,+,816
PPYXA570.00006,PPYXA570_00556,CDS,107558,108100,-,543
PPYXA570.00006,PPYXA570_00557,CDS,108571,109170,+,600
PPYXA570.00006,PPYXA570_00558,CDS,109286,110395,+,1110
PPYXA570.00006,PPYXA570_00559,CDS,110408,111097,-,690
PPYXA570.00006,PPYXA570_00560,CDS,111196,111834,+,639
PPYXA570.00006,PPYXA570_00561,CDS,111987,113279,+,1293
PPYXA570.00006,PPYXA570_00562,CDS,113474,115138,+,1665
PPYXA570.00006,PPYXA570_00563,CDS,115123,115491,-,369
PPYXA570.00006,PPYXA570_00564,CDS,115633,115965,+,333
PPYXA570.00006,PPYXA570_00565,CDS,116305,116427,+,123
PPYXA570.00006,PPYXA570_00566,CDS,116483,116833,+,351
PPYXA570.00006,PPYXA570_00567,CDS,117550,118005,+,456
PPYXA570.00006,PPYXA570_00568,CDS,118161,119039,+,879
PPYXA570.00006,PPYXA570_00569,CDS,119161,120663,+,1503
PPYXA570.00006,PPYXA570_00570,CDS,120837,122282,+,1446
PPYXA570.00006,PPYXA570_00571,CDS,122320,123039,+,720
PPYXA570.00006,PPYXA570_00572,CDS,123117,124382,-,1266
PPYXA570.00006,PPYXA570_00573,CDS,124379,124906,-,528
PPYXA570.00006,PPYXA570_00574,CDS,125176,125556,+,381
PPYXA570.00006,PPYXA570_00575,CDS,125641,126627,+,987
PPYXA570.00006,PPYXA570_00576,CDS,126725,127480,-,756
PPYXA570.00006,PPYXA570_00577,CDS,127777,128727,+,951
PPYXA570.00006,PPYXA570_00578,CDS,128978,130102,+,1125
PPYXA570.00006,PPYXA570_00579,CDS,130212,130799,+,588
PPYXA570.00006,PPYXA570_00580,CDS,130729,132381,-,1653
PPYXA570.00006,PPYXA570_00581,CDS,132389,134203,-,1815
PPYXA570.00006,PPYXA570_00582,CDS,134412,135293,+,882
PPYXA570.00006,PPYXA570_00583,CDS,135294,136130,+,837
PPYXA570.00006,PPYXA570_00584,CDS,136178,137473,+,1296
PPYXA570.00006,PPYXA570_00585,CDS,137557,138096,-,540
PPYXA570.00006,PPYXA570_00586,CDS,138200,139144,+,945
PPYXA570.00006,PPYXA570_00587,CDS,139286,142411,+,3126
PPYXA570.00006,PPYXA570_00588,CDS,142432,143157,+,726
PPYXA570.00006,PPYXA570_00589,CDS,143309,144214,+,906
PPYXA570.00006,PPYXA570_00590,CDS,144860,145198,+,339
PPYXA570.00006,PPYXA570_00591,CDS,145200,146633,+,1434
PPYXA570.00006,PPYXA570_00592,CDS,146705,147118,+,414
PPYXA570.00006,PPYXA570_00593,CDS,147318,148394,+,1077
PPYXA570.00006,PPYXA570_00594,CDS,148402,149871,-,1470
PPYXA570.00006,PPYXA570_00595,CDS,150038,150460,+,423
PPYXA570.00006,PPYXA570_00596,CDS,150631,151209,-,579
PPYXA570.00006,PPYXA570_00597,CDS,151400,152623,+,1224
PPYXA570.00006,PPYXA570_00598,CDS,152638,153066,-,429
PPYXA570.00006,PPYXA570_00599,CDS,153080,153634,-,555
PPYXA570.00006,PPYXA570_00600,CDS,154183,156096,+,1914
PPYXA570.00006,PPYXA570_00601,CDS,156252,157052,-,801
PPYXA570.00006,PPYXA570_00602,CDS,157330,157791,+,462
PPYXA570.00006,PPYXA570_00603,CDS,157797,158567,+,771
PPYXA570.00006,PPYXA570_00604,CDS,158597,159478,+,882
PPYXA570.00006,PPYXA570_00605,CDS,159546,160385,-,840
PPYXA570.00006,PPYXA570_00606,CDS,160625,162808,+,2184
PPYXA570.00006,PPYXA570_00607,CDS,162939,164720,+,1782
PPYXA570.00006,PPYXA570_00608,CDS,164717,166267,+,1551
PPYXA570.00006,PPYXA570_00609,CDS,166354,167310,+,957
PPYXA570.00006,PPYXA570_00610,CDS,167325,168263,+,939
PPYXA570.00006,PPYXA570_00611,CDS,168306,169985,+,1680
PPYXA570.00006,PPYXA570_00612,CDS,170217,172187,-,1971
PPYXA570.00006,PPYXA570_00613,CDS,172632,173426,+,795
PPYXA570.00006,PPYXA570_00614,CDS,173786,175120,+,1335
PPYXA570.00006,PPYXA570_00615,CDS,175234,175995,-,762
PPYXA570.00006,PPYXA570_00616,CDS,176207,178639,-,2433
PPYXA570.00006,PPYXA570_00617,CDS,178951,179796,+,846
PPYXA570.00006,PPYXA570_00618,CDS,179862,180650,+,789
PPYXA570.00006,PPYXA570_00619,CDS,180660,181292,-,633
PPYXA570.00006,PPYXA570_00620,CDS,181466,181759,+,294
PPYXA570.00006,PPYXA570_00621,CDS,181788,182537,+,750
PPYXA570.00006,PPYXA570_00622,CDS,182622,183116,-,495
PPYXA570.00006,PPYXA570_00623,CDS,183267,183710,+,444
PPYXA570.00006,PPYXA570_00624,CDS,183710,184684,+,975
PPYXA570.00006,PPYXA570_00625,CDS,184742,185080,-,339
PPYXA570.00006,PPYXA570_00626,CDS,185222,185905,-,684
PPYXA570.00006,PPYXA570_00627,CDS,186350,186631,-,282
PPYXA570.00006,PPYXA570_00628,CDS,186662,187813,-,1152
PPYXA570.00006,PPYXA570_00629,CDS,187857,188894,-,1038
PPYXA570.00006,PPYXA570_00630,CDS,189258,189446,+,189
PPYXA570.00006,PPYXA570_00631,CDS,189645,190334,+,690
PPYXA570.00006,PPYXA570_00632,CDS,190519,191028,+,510
PPYXA570.00006,PPYXA570_00633,CDS,191020,192285,-,1266
PPYXA570.00006,PPYXA570_00634,CDS,192300,192527,-,228
PPYXA570.00006,PPYXA570_00635,CDS,192790,193485,+,696
PPYXA570.00006,PPYXA570_00636,CDS,193527,193928,+,402
PPYXA570.00006,PPYXA570_00637,CDS,193934,194899,+,966
PPYXA570.00006,PPYXA570_00638,CDS,194896,195798,+,903
PPYXA570.00006,PPYXA570_00639,CDS,195791,197110,+,1320
PPYXA570.00006,PPYXA570_00640,CDS,197324,197905,-,582
PPYXA570.00006,PPYXA570_00641,CDS,197999,199009,-,1011
PPYXA570.00006,PPYXA570_00642,CDS,199175,200197,+,1023
PPYXA570.00006,PPYXA570_00643,CDS,201387,202205,+,819
PPYXA570.00006,PPYXA570_00644,CDS,202467,203681,-,1215
PPYXA570.00006,PPYXA570_00645,CDS,204046,204864,+,819
PPYXA570.00006,PPYXA570_00646,CDS,204902,205813,+,912
PPYXA570.00006,PPYXA570_00647,CDS,205860,206321,+,462
PPYXA570.00006,PPYXA570_00648,CDS,206476,207666,+,1191
PPYXA570.00006,PPYXA570_00649,CDS,208001,209251,+,1251
PPYXA570.00006,PPYXA570_00650,CDS,209661,210641,+,981
PPYXA570.00006,PPYXA570_00651,CDS,210730,210909,+,180
PPYXA570.00006,PPYXA570_00652,CDS,210923,211258,+,336
PPYXA570.00006,PPYXA570_00653,CDS,211298,211732,-,435
PPYXA570.00006,PPYXA570_00654,CDS,211986,212996,+,1011
PPYXA570.00006,PPYXA570_00655,CDS,213651,214160,+,510
PPYXA570.00006,PPYXA570_00656,CDS,214546,215280,+,735
PPYXA570.00006,PPYXA570_00657,CDS,215413,215841,+,429
PPYXA570.00006,PPYXA570_00658,CDS,215911,216885,-,975
PPYXA570.00006,PPYXA570_00659,CDS,216970,217851,-,882
PPYXA570.00006,PPYXA570_00660,CDS,218074,219387,+,1314
PPYXA570.00006,PPYXA570_00661,CDS,219466,221823,+,2358
PPYXA570.00006,PPYXA570_00662,CDS,221941,222924,-,984
PPYXA570.00006,PPYXA570_00663,CDS,223419,223985,+,567
PPYXA570.00006,PPYXA570_00664,CDS,224112,224906,+,795
PPYXA570.00006,PPYXA570_00665,CDS,224988,227330,+,2343
PPYXA570.00006,PPYXA570_00666,CDS,227472,228152,+,681
PPYXA570.00006,PPYXA570_00667,CDS,228274,229557,+,1284
PPYXA570.00006,PPYXA570_00668,rRNA,230278,230372,+,95
PPYXA570.00007,PPYXA570_00669,rRNA,1,91,+,91
PPYXA570.00007,PPYXA570_00670,rRNA,242,358,+,117
PPYXA570.00007,PPYXA570_00671,CDS,615,1082,-,468
PPYXA570.00007,PPYXA570_00672,CDS,1238,1678,+,441
PPYXA570.00007,PPYXA570_00673,CDS,1737,3422,+,1686
PPYXA570.00007,PPYXA570_00674,CDS,3783,4985,+,1203
PPYXA570.00007,PPYXA570_00675,CDS,5011,5580,+,570
PPYXA570.00007,PPYXA570_00676,CDS,5699,6253,-,555
PPYXA570.00007,PPYXA570_00677,CDS,6366,6947,+,582
PPYXA570.00007,PPYXA570_00678,CDS,7225,8952,+,1728
PPYXA570.00007,PPYXA570_00679,CDS,9058,11022,+,1965
PPYXA570.00007,PPYXA570_00680,CDS,11098,11847,+,750
PPYXA570.00007,PPYXA570_00681,CDS,11969,13168,-,1200
PPYXA570.00007,PPYXA570_00682,CDS,13170,14264,-,1095
PPYXA570.00007,PPYXA570_00683,CDS,14290,15945,-,1656
PPYXA570.00007,PPYXA570_00684,CDS,16263,18692,+,2430
PPYXA570.00007,PPYXA570_00685,CDS,18732,19061,+,330
PPYXA570.00007,PPYXA570_00686,CDS,19130,20704,-,1575
PPYXA570.00007,PPYXA570_00687,CDS,20916,24806,-,3891
PPYXA570.00007,PPYXA570_00688,CDS,24856,25197,-,342
PPYXA570.00007,PPYXA570_00689,CDS,25444,27144,+,1701
PPYXA570.00007,PPYXA570_00690,CDS,27167,28261,+,1095
PPYXA570.00007,PPYXA570_00691,CDS,28258,29457,+,1200
PPYXA570.00007,PPYXA570_00692,CDS,29533,30081,-,549
PPYXA570.00007,PPYXA570_00693,CDS,30246,30737,+,492
PPYXA570.00007,PPYXA570_00694,CDS,30844,31290,-,447
PPYXA570.00007,PPYXA570_00695,CDS,31559,31954,-,396
PPYXA570.00007,PPYXA570_00696,CDS,32118,33461,-,1344
PPYXA570.00007,PPYXA570_00697,CDS,33675,34355,+,681
PPYXA570.00007,PPYXA570_00698,CDS,34352,36121,+,1770
PPYXA570.00007,PPYXA570_00699,CDS,36125,36655,+,531
PPYXA570.00007,PPYXA570_00700,CDS,36678,37172,+,495
PPYXA570.00007,PPYXA570_00701,CDS,37261,37677,+,417
PPYXA570.00007,PPYXA570_00702,CDS,37733,38740,+,1008
PPYXA570.00007,PPYXA570_00703,CDS,38918,39805,-,888
PPYXA570.00007,PPYXA570_00704,CDS,40148,40699,+,552
PPYXA570.00007,PPYXA570_00705,CDS,40791,41723,-,933
PPYXA570.00007,PPYXA570_00706,CDS,42224,42595,+,372
PPYXA570.00007,PPYXA570_00707,CDS,42715,43341,+,627
PPYXA570.00007,PPYXA570_00708,CDS,43380,44321,+,942
PPYXA570.00007,PPYXA570_00709,CDS,44454,47819,-,3366
PPYXA570.00007,PPYXA570_00710,CDS,47985,48935,-,951
PPYXA570.00007,PPYXA570_00711,CDS,49269,50357,+,1089
PPYXA570.00007,PPYXA570_00712,CDS,50513,51427,-,915
PPYXA570.00007,PPYXA570_00713,CDS,51601,52995,+,1395
PPYXA570.00007,PPYXA570_00714,CDS,53096,55102,+,2007
PPYXA570.00007,PPYXA570_00715,CDS,55235,57034,+,1800
PPYXA570.00007,PPYXA570_00716,CDS,57031,58098,+,1068
PPYXA570.00007,PPYXA570_00717,CDS,58209,59489,+,1281
PPYXA570.00007,PPYXA570_00718,CDS,59528,60412,+,885
PPYXA570.00007,PPYXA570_00719,CDS,60409,61236,+,828
PPYXA570.00007,PPYXA570_00720,CDS,61509,62459,-,951
PPYXA570.00007,PPYXA570_00721,CDS,63048,63446,-,399
PPYXA570.00007,PPYXA570_00722,CDS,63664,64710,+,1047
PPYXA570.00007,PPYXA570_00723,CDS,65042,68308,-,3267
PPYXA570.00007,PPYXA570_00724,CDS,68313,68534,-,222
PPYXA570.00007,PPYXA570_00725,CDS,68630,69097,+,468
PPYXA570.00007,PPYXA570_00726,CDS,69317,69955,+,639
PPYXA570.00007,PPYXA570_00727,CDS,70028,70456,-,429
PPYXA570.00007,PPYXA570_00728,CDS,70579,72117,-,1539
PPYXA570.00007,PPYXA570_00729,CDS,72233,72844,+,612
PPYXA570.00007,PPYXA570_00730,CDS,73100,73684,+,585
PPYXA570.00007,PPYXA570_00731,CDS,73791,73892,+,102
PPYXA570.00007,PPYXA570_00732,CDS,73958,74080,+,123
PPYXA570.00007,PPYXA570_00733,CDS,74249,74704,+,456
PPYXA570.00007,PPYXA570_00734,CDS,74745,75956,+,1212
PPYXA570.00007,PPYXA570_00735,CDS,75984,76412,+,429
PPYXA570.00007,PPYXA570_00736,CDS,76455,77873,+,1419
PPYXA570.00007,PPYXA570_00737,CDS,78032,78826,-,795
PPYXA570.00007,PPYXA570_00738,CDS,78911,79198,-,288
PPYXA570.00007,PPYXA570_00739,CDS,79347,79487,-,141
PPYXA570.00007,PPYXA570_00740,CDS,79576,80487,-,912
PPYXA570.00007,PPYXA570_00741,CDS,80906,81466,+,561
PPYXA570.00007,PPYXA570_00742,CDS,81872,82336,-,465
PPYXA570.00007,PPYXA570_00743,CDS,82586,83458,+,873
PPYXA570.00007,PPYXA570_00744,CDS,83572,83943,+,372
PPYXA570.00007,PPYXA570_00745,CDS,84125,84946,+,822
PPYXA570.00007,PPYXA570_00746,CDS,85044,85520,-,477
PPYXA570.00007,PPYXA570_00747,CDS,85611,86090,-,480
PPYXA570.00007,PPYXA570_00748,CDS,86440,86745,+,306
PPYXA570.00007,PPYXA570_00749,CDS,86934,87530,+,597
PPYXA570.00007,PPYXA570_00750,CDS,87514,88272,+,759
PPYXA570.00007,PPYXA570_00751,CDS,88431,89018,+,588
PPYXA570.00007,PPYXA570_00752,CDS,89073,90632,+,1560
PPYXA570.00007,PPYXA570_00753,CDS,90779,92320,+,1542
PPYXA570.00007,PPYXA570_00754,CDS,92931,94430,+,1500
PPYXA570.00007,PPYXA570_00755,CDS,94538,96130,+,1593
PPYXA570.00007,PPYXA570_00756,CDS,96299,96763,-,465
PPYXA570.00007,PPYXA570_00757,CDS,97050,97472,+,423
PPYXA570.00007,PPYXA570_00758,CDS,97668,97853,+,186
PPYXA570.00007,PPYXA570_00759,CDS,97869,98168,+,300
PPYXA570.00007,PPYXA570_00760,CDS,98325,99665,+,1341
PPYXA570.00007,PPYXA570_00761,CDS,99686,100162,-,477
PPYXA570.00007,PPYXA570_00762,CDS,100595,101563,+,969
PPYXA570.00007,PPYXA570_00763,CDS,101592,102404,+,813
PPYXA570.00007,PPYXA570_00764,CDS,102500,103213,+,714
PPYXA570.00007,PPYXA570_00765,CDS,103348,104931,+,1584
PPYXA570.00007,PPYXA570_00766,CDS,104934,106364,+,1431
PPYXA570.00007,PPYXA570_00767,CDS,106536,108206,+,1671
PPYXA570.00007,PPYXA570_00768,CDS,108430,109695,-,1266
PPYXA570.00007,PPYXA570_00769,CDS,109990,111729,+,1740
PPYXA570.00007,PPYXA570_00770,CDS,111872,112306,+,435
PPYXA570.00007,PPYXA570_00771,CDS,112409,113218,+,810
PPYXA570.00007,PPYXA570_00772,CDS,113310,114194,-,885
PPYXA570.00007,PPYXA570_00773,CDS,114320,114724,+,405
PPYXA570.00007,PPYXA570_00774,CDS,114729,115961,+,1233
PPYXA570.00007,PPYXA570_00775,CDS,116761,117648,+,888
PPYXA570.00007,PPYXA570_00776,CDS,118299,118940,-,642
PPYXA570.00007,PPYXA570_00777,CDS,119172,120059,+,888
PPYXA570.00008,PPYXA570_00778,CDS,256,1077,-,822
PPYXA570.00008,PPYXA570_00779,CDS,1252,3444,+,2193
PPYXA570.00008,PPYXA570_00780,CDS,3469,4908,+,1440
PPYXA570.00008,PPYXA570_00781,CDS,4993,5481,-,489
PPYXA570.00008,PPYXA570_00782,CDS,5618,6232,-,615
PPYXA570.00008,PPYXA570_00783,CDS,6754,7179,+,426
PPYXA570.00008,PPYXA570_00784,CDS,7299,7883,+,585
PPYXA570.00008,PPYXA570_00785,CDS,7977,8414,+,438
PPYXA570.00008,PPYXA570_00786,CDS,8511,10244,+,1734
PPYXA570.00008,PPYXA570_00787,CDS,10350,10604,+,255
PPYXA570.00008,PPYXA570_00788,CDS,10659,11252,+,594
PPYXA570.00008,PPYXA570_00789,CDS,11451,12296,+,846
PPYXA570.00008,PPYXA570_00790,CDS,12308,13687,-,1380
PPYXA570.00008,PPYXA570_00791,CDS,13940,14977,-,1038
PPYXA570.00008,PPYXA570_00792,CDS,15276,16019,+,744
PPYXA570.00008,PPYXA570_00793,CDS,16436,18280,+,1845
PPYXA570.00008,PPYXA570_00794,CDS,18489,18641,-,153
PPYXA570.00008,PPYXA570_00795,CDS,19148,19984,+,837
PPYXA570.00008,PPYXA570_00796,CDS,20158,22869,-,2712
PPYXA570.00008,PPYXA570_00797,CDS,23291,24286,+,996
PPYXA570.00008,PPYXA570_00798,CDS,24360,25448,+,1089
PPYXA570.00008,PPYXA570_00799,CDS,25551,25874,+,324
PPYXA570.00008,PPYXA570_00800,CDS,26014,27015,+,1002
PPYXA570.00008,PPYXA570_00801,CDS,27129,28055,+,927
PPYXA570.00008,PPYXA570_00802,CDS,28093,28329,+,237
PPYXA570.00008,PPYXA570_00803,CDS,28429,30231,+,1803
PPYXA570.00008,PPYXA570_00804,CDS,30209,31768,+,1560
PPYXA570.00008,PPYXA570_00805,CDS,31943,33235,+,1293
PPYXA570.00008,PPYXA570_00806,CDS,33426,34334,+,909
PPYXA570.00008,PPYXA570_00807,CDS,34340,35179,+,840
PPYXA570.00008,PPYXA570_00808,CDS,35296,36408,+,1113
PPYXA570.00008,PPYXA570_00809,CDS,36452,37516,+,1065
PPYXA570.00008,PPYXA570_00810,CDS,37569,37970,+,402
PPYXA570.00008,PPYXA570_00811,CDS,38072,39022,-,951
PPYXA570.00008,PPYXA570_00812,CDS,39230,40546,-,1317
PPYXA570.00008,PPYXA570_00813,CDS,40629,41750,-,1122
