Contig accession,Feature name,Feature,Begin,End,Strand,Length
Contig_006,Feature_00512,CDS,67671,68117,+,447
Contig_006,Feature_00513,CDS,68181,68600,+,420
Contig_006,Feature_00514,CDS,68810,72289,+,3480
Contig_006,Feature_00515,CDS,72293,72940,+,648
Contig_006,Feature_00516,CDS,72947,73924,+,978
Contig_006,Feature_00517,CDS,73926,74351,+,426
Contig_006,Feature_00518,CDS,74344,74787,+,444
Contig_006,Feature_00519,CDS,74784,75608,+,825
Contig_006,Feature_00520,CDS,75605,76357,+,753
Contig_006,Feature_00521,CDS,76372,76761,+,390
Contig_006,Feature_00522,CDS,76778,77722,+,945
Contig_006,Feature_00523,CDS,77736,78122,+,387
Contig_006,Feature_00524,CDS,78141,78269,+,129
Contig_006,Feature_00525,CDS,78287,78847,+,561
Contig_006,Feature_00526,CDS,78804,79565,+,762
Contig_006,Feature_00527,CDS,79565,79777,+,213
Contig_006,Feature_00528,CDS,79865,80578,+,714
Contig_006,Feature_00529,CDS,80568,80750,-,183
Contig_006,Feature_00530,CDS,80884,83163,-,2280
Contig_006,Feature_00531,CDS,83166,84272,-,1107
Contig_006,Feature_00532,CDS,84598,84831,+,234
Contig_006,Feature_00533,CDS,84854,85621,-,768
Contig_006,Feature_00534,CDS,85779,86825,+,1047
Contig_006,Feature_00535,CDS,87298,87723,-,426
Contig_006,Feature_00536,CDS,87894,88067,-,174
Contig_006,Feature_00537,CDS,88579,89676,-,1098
Contig_006,Feature_00538,CDS,89705,90931,-,1227
Contig_006,Feature_00539,CDS,90944,92563,-,1620
Contig_006,Feature_00540,CDS,93429,93725,+,297
Contig_006,Feature_00541,CDS,93981,94376,+,396
Contig_006,Feature_00542,CDS,94511,94612,+,102
Contig_006,Feature_00543,CDS,94853,94972,+,120
Contig_006,Feature_00544,CDS,95526,96437,-,912
Contig_006,Feature_00545,CDS,96601,97362,+,762
Contig_006,Feature_00546,CDS,97573,98400,+,828
Contig_006,Feature_00547,CDS,98417,99763,+,1347
Contig_006,Feature_00548,CDS,99924,100937,+,1014
Contig_006,Feature_00549,CDS,101032,101814,+,783
Contig_006,Feature_00550,CDS,101878,102606,+,729
Contig_006,Feature_00551,CDS,102882,103532,+,651
Contig_006,Feature_00552,CDS,103805,104860,+,1056
Contig_006,Feature_00553,CDS,104972,105970,-,999
Contig_006,Feature_00554,CDS,106178,106411,+,234
Contig_006,Feature_00555,CDS,106540,107355,+,816
Contig_006,Feature_00556,CDS,107558,108100,-,543
Contig_006,Feature_00557,CDS,108571,109170,+,600
Contig_006,Feature_00558,CDS,109286,110395,+,1110
Contig_006,Feature_00559,CDS,110408,111097,-,690
Contig_006,Feature_00560,CDS,111196,111834,+,639
Contig_006,Feature_00561,CDS,111987,113279,+,1293
Contig_006,Feature_00562,CDS,113474,115138,+,1665
Contig_006,Feature_00563,CDS,115123,115491,-,369
Contig_006,Feature_00564,CDS,115633,115965,+,333
Contig_006,Feature_00565,CDS,116305,116427,+,123
Contig_006,Feature_00566,CDS,116483,116833,+,351
Contig_006,Feature_00567,CDS,117550,118005,+,456
Contig_006,Feature_00568,CDS,118161,119039,+,879
Contig_006,Feature_00569,CDS,119161,120663,+,1503
Contig_006,Feature_00570,CDS,120837,122282,+,1446
Contig_006,Feature_00571,CDS,122320,123039,+,720
Contig_006,Feature_00572,CDS,123117,124382,-,1266
Contig_006,Feature_00573,CDS,124379,124906,-,528
Contig_006,Feature_00574,CDS,125176,125556,+,381
Contig_006,Feature_00575,CDS,125641,126627,+,987
Contig_006,Feature_00576,CDS,126725,127480,-,756
Contig_006,Feature_00577,CDS,127777,128727,+,951
Contig_006,Feature_00578,CDS,128978,130102,+,1125
Contig_006,Feature_00579,CDS,130212,130799,+,588
Contig_006,Feature_00580,CDS,130729,132381,-,1653
Contig_006,Feature_00581,CDS,132389,134203,-,1815
Contig_006,Feature_00582,CDS,134412,135293,+,882
Contig_006,Feature_00583,CDS,135294,136130,+,837
Contig_006,Feature_00584,CDS,136178,137473,+,1296
Contig_006,Feature_00585,CDS,137557,138096,-,540
Contig_006,Feature_00586,CDS,138200,139144,+,945
Contig_006,Feature_00587,CDS,139286,142411,+,3126
Contig_006,Feature_00588,CDS,142432,143157,+,726
Contig_006,Feature_00589,CDS,143309,144214,+,906
Contig_006,Feature_00590,CDS,144860,145198,+,339
Contig_006,Feature_00591,CDS,145200,146633,+,1434
Contig_006,Feature_00592,CDS,146705,147118,+,414
Contig_006,Feature_00593,CDS,147318,148394,+,1077
Contig_006,Feature_00594,CDS,148402,149871,-,1470
Contig_006,Feature_00595,CDS,150038,150460,+,423
Contig_006,Feature_00596,CDS,150631,151209,-,579
Contig_006,Feature_00597,CDS,151400,152623,+,1224
Contig_006,Feature_00598,CDS,152638,153066,-,429
Contig_006,Feature_00599,CDS,153080,153634,-,555
Contig_006,Feature_00600,CDS,154183,156096,+,1914
Contig_006,Feature_00601,CDS,156252,157052,-,801
Contig_006,Feature_00602,CDS,157330,157791,+,462
Contig_006,Feature_00603,CDS,157797,158567,+,771
Contig_006,Feature_00604,CDS,158597,159478,+,882
Contig_006,Feature_00605,CDS,159546,160385,-,840
Contig_006,Feature_00606,CDS,160625,162808,+,2184
Contig_006,Feature_00607,CDS,162939,164720,+,1782
Contig_006,Feature_00608,CDS,164717,166267,+,1551
Contig_006,Feature_00609,CDS,166354,167310,+,957
Contig_006,Feature_00610,CDS,167325,168263,+,939
Contig_006,Feature_00611,CDS,168306,169985,+,1680
Contig_006,Feature_00612,CDS,170217,172187,-,1971
Contig_006,Feature_00613,CDS,172632,173426,+,795
Contig_006,Feature_00614,CDS,173786,175120,+,1335
Contig_006,Feature_00615,CDS,175234,175995,-,762
Contig_006,Feature_00616,CDS,176207,178639,-,2433
Contig_006,Feature_00617,CDS,178951,179796,+,846
Contig_006,Feature_00618,CDS,179862,180650,+,789
Contig_006,Feature_00619,CDS,180660,181292,-,633
Contig_006,Feature_00620,CDS,181466,181759,+,294
Contig_006,Feature_00621,CDS,181788,182537,+,750
Contig_006,Feature_00622,CDS,182622,183116,-,495
Contig_006,Feature_00623,CDS,183267,183710,+,444
Contig_006,Feature_00624,CDS,183710,184684,+,975
Contig_006,Feature_00625,CDS,184742,185080,-,339
Contig_006,Feature_00626,CDS,185222,185905,-,684
Contig_006,Feature_00627,CDS,186350,186631,-,282
Contig_006,Feature_00628,CDS,186662,187813,-,1152
Contig_006,Feature_00629,CDS,187857,188894,-,1038
Contig_006,Feature_00630,CDS,189258,189446,+,189
Contig_006,Feature_00631,CDS,189645,190334,+,690
Contig_006,Feature_00632,CDS,190519,191028,+,510
Contig_006,Feature_00633,CDS,191020,192285,-,1266
Contig_006,Feature_00634,CDS,192300,192527,-,228
Contig_006,Feature_00635,CDS,192790,193485,+,696
Contig_006,Feature_00636,CDS,193527,193928,+,402
Contig_006,Feature_00637,CDS,193934,194899,+,966
Contig_006,Feature_00638,CDS,194896,195798,+,903
Contig_006,Feature_00639,CDS,195791,197110,+,1320
Contig_006,Feature_00640,CDS,197324,197905,-,582
Contig_006,Feature_00641,CDS,197999,199009,-,1011
Contig_006,Feature_00642,CDS,199175,200197,+,1023
Contig_006,Feature_00643,CDS,201387,202205,+,819
Contig_006,Feature_00644,CDS,202467,203681,-,1215
Contig_006,Feature_00645,CDS,204046,204864,+,819
Contig_006,Feature_00646,CDS,204902,205813,+,912
Contig_006,Feature_00647,CDS,205860,206321,+,462
Contig_006,Feature_00648,CDS,206476,207666,+,1191
Contig_006,Feature_00649,CDS,208001,209251,+,1251
Contig_006,Feature_00650,CDS,209661,210641,+,981
Contig_006,Feature_00651,CDS,210730,210909,+,180
Contig_006,Feature_00652,CDS,210923,211258,+,336
Contig_006,Feature_00653,CDS,211298,211732,-,435
Contig_006,Feature_00654,CDS,211986,212996,+,1011
Contig_006,Feature_00655,CDS,213651,214160,+,510
Contig_006,Feature_00656,CDS,214546,215280,+,735
Contig_006,Feature_00657,CDS,215413,215841,+,429
Contig_006,Feature_00658,CDS,215911,216885,-,975
Contig_006,Feature_00659,CDS,216970,217851,-,882
Contig_006,Feature_00660,CDS,218074,219387,+,1314
Contig_006,Feature_00661,CDS,219466,221823,+,2358
Contig_006,Feature_00662,CDS,221941,222924,-,984
Contig_006,Feature_00663,CDS,223419,223985,+,567
Contig_006,Feature_00664,CDS,224112,224906,+,795
Contig_006,Feature_00665,CDS,224988,227330,+,2343
Contig_006,Feature_00666,CDS,227472,228152,+,681
Contig_006,Feature_00667,CDS,228274,229557,+,1284
Contig_006,Feature_00668,rRNA,230278,230372,+,95
Contig_007,Feature_00669,rRNA,1,91,+,91
Contig_007,Feature_00670,rRNA,242,358,+,117
Contig_007,Feature_00671,CDS,615,1082,-,468
Contig_007,Feature_00672,CDS,1238,1678,+,441
Contig_007,Feature_00673,CDS,1737,3422,+,1686
Contig_007,Feature_00674,CDS,3783,4985,+,1203
Contig_007,Feature_00675,CDS,5011,5580,+,570
Contig_007,Feature_00676,CDS,5699,6253,-,555
Contig_007,Feature_00677,CDS,6366,6947,+,582
Contig_007,Feature_00678,CDS,7225,8952,+,1728
Contig_007,Feature_00679,CDS,9058,11022,+,1965
Contig_007,Feature_00680,CDS,11098,11847,+,750
Contig_007,Feature_00681,CDS,11969,13168,-,1200
Contig_007,Feature_00682,CDS,13170,14264,-,1095
Contig_007,Feature_00683,CDS,14290,15945,-,1656
Contig_007,Feature_00684,CDS,16263,18692,+,2430
Contig_007,Feature_00685,CDS,18732,19061,+,330
Contig_007,Feature_00686,CDS,19130,20704,-,1575
Contig_007,Feature_00687,CDS,20916,24806,-,3891
Contig_007,Feature_00688,CDS,24856,25197,-,342
Contig_007,Feature_00689,CDS,25444,27144,+,1701
Contig_007,Feature_00690,CDS,27167,28261,+,1095
Contig_007,Feature_00691,CDS,28258,29457,+,1200
Contig_007,Feature_00692,CDS,29533,30081,-,549
Contig_007,Feature_00693,CDS,30246,30737,+,492
Contig_007,Feature_00694,CDS,30844,31290,-,447
Contig_007,Feature_00695,CDS,31559,31954,-,396
Contig_007,Feature_00696,CDS,32118,33461,-,1344
Contig_007,Feature_00697,CDS,33675,34355,+,681
Contig_007,Feature_00698,CDS,34352,36121,+,1770
Contig_007,Feature_00699,CDS,36125,36655,+,531
Contig_007,Feature_00700,CDS,36678,37172,+,495
Contig_007,Feature_00701,CDS,37261,37677,+,417
Contig_007,Feature_00702,CDS,37733,38740,+,1008
Contig_007,Feature_00703,CDS,38918,39805,-,888
Contig_007,Feature_00704,CDS,40148,40699,+,552
Contig_007,Feature_00705,CDS,40791,41723,-,933
Contig_007,Feature_00706,CDS,42224,42595,+,372
Contig_007,Feature_00707,CDS,42715,43341,+,627
Contig_007,Feature_00708,CDS,43380,44321,+,942
Contig_007,Feature_00709,CDS,44454,47819,-,3366
Contig_007,Feature_00710,CDS,47985,48935,-,951
Contig_007,Feature_00711,CDS,49269,50357,+,1089
Contig_007,Feature_00712,CDS,50513,51427,-,915
Contig_007,Feature_00713,CDS,51601,52995,+,1395
Contig_007,Feature_00714,CDS,53096,55102,+,2007
Contig_007,Feature_00715,CDS,55235,57034,+,1800
Contig_007,Feature_00716,CDS,57031,58098,+,1068
Contig_007,Feature_00717,CDS,58209,59489,+,1281
Contig_007,Feature_00718,CDS,59528,60412,+,885
Contig_007,Feature_00719,CDS,60409,61236,+,828
Contig_007,Feature_00720,CDS,61509,62459,-,951
Contig_007,Feature_00721,CDS,63048,63446,-,399
Contig_007,Feature_00722,CDS,63664,64710,+,1047
Contig_007,Feature_00723,CDS,65042,68308,-,3267
Contig_007,Feature_00724,CDS,68313,68534,-,222
Contig_007,Feature_00725,CDS,68630,69097,+,468
Contig_007,Feature_00726,CDS,69317,69955,+,639
Contig_007,Feature_00727,CDS,70028,70456,-,429
Contig_007,Feature_00728,CDS,70579,72117,-,1539
Contig_007,Feature_00729,CDS,72233,72844,+,612
Contig_007,Feature_00730,CDS,73100,73684,+,585
Contig_007,Feature_00731,CDS,73791,73892,+,102
Contig_007,Feature_00732,CDS,73958,74080,+,123
Contig_007,Feature_00733,CDS,74249,74704,+,456
Contig_007,Feature_00734,CDS,74745,75956,+,1212
Contig_007,Feature_00735,CDS,75984,76412,+,429
Contig_007,Feature_00736,CDS,76455,77873,+,1419
Contig_007,Feature_00737,CDS,78032,78826,-,795
Contig_007,Feature_00738,CDS,78911,79198,-,288
Contig_007,Feature_00739,CDS,79347,79487,-,141
Contig_007,Feature_00740,CDS,79576,80487,-,912
Contig_007,Feature_00741,CDS,80906,81466,+,561
Contig_007,Feature_00742,CDS,81872,82336,-,465
Contig_007,Feature_00743,CDS,82586,83458,+,873
Contig_007,Feature_00744,CDS,83572,83943,+,372
Contig_007,Feature_00745,CDS,84125,84946,+,822
Contig_007,Feature_00746,CDS,85044,85520,-,477
Contig_007,Feature_00747,CDS,85611,86090,-,480
Contig_007,Feature_00748,CDS,86440,86745,+,306
Contig_007,Feature_00749,CDS,86934,87530,+,597
Contig_007,Feature_00750,CDS,87514,88272,+,759
Contig_007,Feature_00751,CDS,88431,89018,+,588
Contig_007,Feature_00752,CDS,89073,90632,+,1560
Contig_007,Feature_00753,CDS,90779,92320,+,1542
Contig_007,Feature_00754,CDS,92931,94430,+,1500
Contig_007,Feature_00755,CDS,94538,96130,+,1593
Contig_007,Feature_00756,CDS,96299,96763,-,465
Contig_007,Feature_00757,CDS,97050,97472,+,423
Contig_007,Feature_00758,CDS,97668,97853,+,186
Contig_007,Feature_00759,CDS,97869,98168,+,300
Contig_007,Feature_00760,CDS,98325,99665,+,1341
Contig_007,Feature_00761,CDS,99686,100162,-,477
Contig_007,Feature_00762,CDS,100595,101563,+,969
Contig_007,Feature_00763,CDS,101592,102404,+,813
Contig_007,Feature_00764,CDS,102500,103213,+,714
Contig_007,Feature_00765,CDS,103348,104931,+,1584
Contig_007,Feature_00766,CDS,104934,106364,+,1431
Contig_007,Feature_00767,CDS,106536,108206,+,1671
Contig_007,Feature_00768,CDS,108430,109695,-,1266
Contig_007,Feature_00769,CDS,109990,111729,+,1740
Contig_007,Feature_00770,CDS,111872,112306,+,435
Contig_007,Feature_00771,CDS,112409,113218,+,810
Contig_007,Feature_00772,CDS,113310,114194,-,885
Contig_007,Feature_00773,CDS,114320,114724,+,405
Contig_007,Feature_00774,CDS,114729,115961,+,1233
Contig_007,Feature_00775,CDS,116761,117648,+,888
Contig_007,Feature_00776,CDS,118299,118940,-,642
Contig_007,Feature_00777,CDS,119172,120059,+,888
Contig_008,Feature_00778,CDS,256,1077,-,822
Contig_008,Feature_00779,CDS,1252,3444,+,2193
Contig_008,Feature_00780,CDS,3469,4908,+,1440
Contig_008,Feature_00781,CDS,4993,5481,-,489
Contig_008,Feature_00782,CDS,5618,6232,-,615
Contig_008,Feature_00783,CDS,6754,7179,+,426
Contig_008,Feature_00784,CDS,7299,7883,+,585
Contig_008,Feature_00785,CDS,7977,8414,+,438
Contig_008,Feature_00786,CDS,8511,10244,+,1734
Contig_008,Feature_00787,CDS,10350,10604,+,255
Contig_008,Feature_00788,CDS,10659,11252,+,594
Contig_008,Feature_00789,CDS,11451,12296,+,846
Contig_008,Feature_00790,CDS,12308,13687,-,1380
Contig_008,Feature_00791,CDS,13940,14977,-,1038
Contig_008,Feature_00792,CDS,15276,16019,+,744
Contig_008,Feature_00793,CDS,16436,18280,+,1845
Contig_008,Feature_00794,CDS,18489,18641,-,153
Contig_008,Feature_00795,CDS,19148,19984,+,837
Contig_008,Feature_00796,CDS,20158,22869,-,2712
Contig_008,Feature_00797,CDS,23291,24286,+,996
Contig_008,Feature_00798,CDS,24360,25448,+,1089
Contig_008,Feature_00799,CDS,25551,25874,+,324
Contig_008,Feature_00800,CDS,26014,27015,+,1002
Contig_008,Feature_00801,CDS,27129,28055,+,927
Contig_008,Feature_00802,CDS,28093,28329,+,237
Contig_008,Feature_00803,CDS,28429,30231,+,1803
Contig_008,Feature_00804,CDS,30209,31768,+,1560
Contig_008,Feature_00805,CDS,31943,33235,+,1293
Contig_008,Feature_00806,CDS,33426,34334,+,909
Contig_008,Feature_00807,CDS,34340,35179,+,840
Contig_008,Feature_00808,CDS,35296,36408,+,1113
Contig_008,Feature_00809,CDS,36452,37516,+,1065
Contig_008,Feature_00810,CDS,37569,37970,+,402
Contig_008,Feature_00811,CDS,38072,39022,-,951
Contig_008,Feature_00812,CDS,39230,40546,-,1317
Contig_008,Feature_00813,CDS,40629,41750,-,1122
Contig_008,Feature_00814,CDS,41854,42894,+,1041
Contig_008,Feature_00815,CDS,42887,43681,+,795
Contig_008,Feature_00816,CDS,43686,44474,+,789
Contig_008,Feature_00817,CDS,44517,44993,+,477
Contig_008,Feature_00818,CDS,45053,46171,-,1119
Contig_008,Feature_00819,CDS,46187,46423,-,237
Contig_008,Feature_00820,CDS,46455,47564,-,1110
Contig_008,Feature_00821,CDS,47570,48778,-,1209
Contig_008,Feature_00822,CDS,48775,50316,-,1542
Contig_008,Feature_00823,CDS,50832,51488,-,657
Contig_008,Feature_00824,CDS,51634,53172,+,1539
Contig_008,Feature_00825,CDS,53642,54259,+,618
Contig_008,Feature_00826,CDS,54359,55489,-,1131
Contig_008,Feature_00827,CDS,55619,56464,+,846
Contig_008,Feature_00828,CDS,56485,56583,+,99
Contig_008,Feature_00829,CDS,56652,57125,+,474
Contig_008,Feature_00830,CDS,57163,57552,+,390
Contig_008,Feature_00831,CDS,57773,59143,+,1371
Contig_008,Feature_00832,rRNA,59640,59734,+,95
Contig_009,Feature_00833,rRNA,1,97,+,97
Contig_009,Feature_00834,rRNA,247,363,+,117
Contig_009,Feature_00835,CDS,579,1571,+,993
Contig_009,Feature_00836,CDS,1704,3839,+,2136
Contig_009,Feature_00837,CDS,3938,4075,+,138
Contig_009,Feature_00838,CDS,4258,5418,-,1161
Contig_009,Feature_00839,CDS,5656,5817,+,162
Contig_009,Feature_00840,CDS,5780,5908,-,129
Contig_009,Feature_00841,CDS,6103,6366,+,264
Contig_009,Feature_00842,CDS,6515,6949,+,435
Contig_009,Feature_00843,CDS,7245,7487,+,243
Contig_009,Feature_00844,CDS,7550,8035,+,486
Contig_009,Feature_00845,CDS,8032,9207,+,1176
Contig_009,Feature_00846,CDS,9210,10508,+,1299
Contig_009,Feature_00847,CDS,10483,10944,-,462
Contig_009,Feature_00848,CDS,11126,12007,+,882
Contig_009,Feature_00849,CDS,12066,12311,+,246
Contig_009,Feature_00850,CDS,12316,13005,+,690
Contig_009,Feature_00851,CDS,12983,15226,+,2244
Contig_009,Feature_00852,CDS,15211,16692,+,1482
Contig_009,Feature_00853,CDS,16722,16814,+,93
Contig_009,Feature_00854,CDS,17409,18449,+,1041
Contig_009,Feature_00855,CDS,18449,19063,+,615
Contig_009,Feature_00856,CDS,19194,20738,+,1545
Contig_009,Feature_00857,CDS,20802,22067,+,1266
Contig_009,Feature_00858,CDS,22192,22869,+,678
Contig_009,Feature_00859,CDS,22969,23826,+,858
Contig_009,Feature_00860,CDS,23912,24559,+,648
Contig_009,Feature_00861,CDS,24574,25323,+,750
Contig_009,Feature_00862,CDS,25373,25798,+,426
Contig_009,Feature_00863,CDS,25973,26950,-,978
Contig_009,Feature_00864,CDS,26947,27951,-,1005
Contig_009,Feature_00865,CDS,27948,28928,-,981
Contig_009,Feature_00866,CDS,29133,29861,-,729
Contig_009,Feature_00867,CDS,29854,31527,-,1674
Contig_009,Feature_00868,CDS,31689,31982,+,294
Contig_009,Feature_00869,CDS,32028,32852,+,825
Contig_009,Feature_00870,CDS,32852,32953,+,102
Contig_009,Feature_00871,CDS,32924,33580,-,657
Contig_009,Feature_00872,CDS,33577,33888,-,312
Contig_009,Feature_00873,CDS,34102,34713,+,612
Contig_009,Feature_00874,CDS,34787,35011,+,225
Contig_009,Feature_00875,CDS,35249,36541,+,1293
Contig_009,Feature_00876,CDS,36569,37531,+,963
Contig_009,Feature_00877,CDS,37535,38374,+,840
Contig_009,Feature_00878,CDS,38707,39993,+,1287
Contig_010,Feature_00879,CDS,371,1570,+,1200
Contig_010,Feature_00880,CDS,1657,2100,-,444
Contig_010,Feature_00881,CDS,2271,3437,+,1167
Contig_010,Feature_00882,CDS,3672,4646,+,975
Contig_010,Feature_00883,CDS,4846,5931,+,1086
Contig_010,Feature_00884,CDS,5931,6956,+,1026
Contig_010,Feature_00885,CDS,7084,8031,+,948
Contig_010,Feature_00886,CDS,8194,8625,-,432
Contig_010,Feature_00887,CDS,8710,9120,+,411
Contig_010,Feature_00888,CDS,9395,10219,+,825
Contig_010,Feature_00889,CDS,10312,11103,+,792
Contig_010,Feature_00890,CDS,11176,12099,-,924
Contig_010,Feature_00891,CDS,12485,13003,-,519
Contig_010,Feature_00892,CDS,13255,14349,+,1095
Contig_010,Feature_00893,CDS,14538,15152,+,615
Contig_010,Feature_00894,CDS,15167,16156,+,990
Contig_010,Feature_00895,CDS,16398,17846,+,1449
Contig_010,Feature_00896,CDS,17839,18567,+,729
Contig_010,Feature_00897,CDS,19107,20066,+,960
Contig_010,Feature_00898,CDS,20073,20588,-,516
Contig_010,Feature_00899,CDS,20818,21108,+,291
Contig_010,Feature_00900,CDS,21108,21896,+,789
Contig_010,Feature_00901,CDS,22074,22955,+,882
Contig_010,Feature_00902,CDS,23179,24936,+,1758
Contig_010,Feature_00903,CDS,25452,26441,+,990
Contig_010,Feature_00904,CDS,26496,27065,+,570
Contig_010,Feature_00905,CDS,27387,28010,+,624
Contig_010,Feature_00906,CDS,28146,29468,+,1323
Contig_010,Feature_00907,CDS,29471,30412,-,942
Contig_010,Feature_00908,CDS,30762,31781,+,1020
Contig_010,Feature_00909,CDS,31794,33968,+,2175
Contig_010,Feature_00910,CDS,34129,34491,+,363
Contig_010,Feature_00911,CDS,34582,35520,-,939
Contig_010,Feature_00912,CDS,35645,36091,+,447
Contig_010,Feature_00913,CDS,36205,37683,+,1479
Contig_010,Feature_00914,CDS,37793,38557,-,765
Contig_010,Feature_00915,CDS,39045,40427,+,1383
Contig_010,Feature_00916,CDS,40643,41683,-,1041
Contig_010,Feature_00917,CDS,41944,42360,+,417
Contig_010,Feature_00918,CDS,42477,43184,+,708
Contig_010,Feature_00919,CDS,43644,46472,+,2829
Contig_010,Feature_00920,CDS,46586,47260,-,675
Contig_010,Feature_00921,CDS,47403,47783,+,381
Contig_010,Feature_00922,CDS,47988,48980,+,993
Contig_010,Feature_00923,CDS,49099,50601,-,1503
Contig_010,Feature_00924,CDS,50821,51459,-,639
Contig_010,Feature_00925,CDS,51456,52322,-,867
Contig_010,Feature_00926,CDS,52732,53793,+,1062
Contig_010,Feature_00927,CDS,53854,54987,+,1134
